Gram panchayat,Village,Sample source,Sample tested date,Temperature, Colour, Odour, Taste, Turbidity, pH,TDS, Total Alkalinity, Chloride, Fluoride, Nitrate, Sulphate, Total Hardness, Iron,Conductivity,Portability
Shiravade,Shiravade,Individual house tap water ARJUN RAJARAM TAME,45152,26,0,0,0,0.5,7.3,510,98,84,1,43.73,4,310,0.04,800,1
Shiravade,Shiravade,Individual house tap water SUNIL BABAN PADALE,45152,26,0,0,0,0.5,7.2,700,158,78,1.2,5.31,2.12,258,0.08,927,1
Shiravade,Shiravade,School name : JYOTIRLING VIDYALAY SHIRVADE,45091,33,3,0,0,0.5,7.3,510,98,84,1,43.73,4,310,0.09,800,1
Shiravade,Shiravade,"Others, location : Shiravade",45089,0,0,0,0,0.1,7.3,510,98,84,1,43.73,7,211,0.012,466,1
Shiravade,Shiravade,"Source Type : Open Well, location : SHIRVADE 184",45089,33,2,0,0,0.5,7.3,510,98,84,1,43.73,4,310,0.09,800,1
Shiravade,Shiravade,", location : Location : SHIVAJI CHOCK [ Source type : Deep Tubewell ] [ schemeId : 6313910, scheme name : SHIVAJI CHOCK, Type : Handpump ]",45089,33,2,0,0,0.5,7.3,754,98,80,1.1,48,4,330,0.06,1180,1
Shiravade,Shiravade,"Others, location : Near Water Tank",45089,33,2,0,0,0.5,7.2,700,158,78,1.2,5.31,2.12,258,0.04,927,1
Shiravade,Shiravade,Anganwadi name : anganwadi 185,45089,33,3,0,0,0.5,7.3,510,98,84,1,43.73,4,310,0.09,800,1
Shiravade,Shiravade,Anganwadi name : anganwadi mini new,45089,33,2,0,0,0.5,7.2,700,158,78,1.2,5.31,2.12,258,0.04,927,1
Shiravade,Shiravade,Anganwadi name : SHIRAVADE 187,45089,33,3,0,0,0.5,7.3,510,98,84,1,43.73,4,310,0.09,800,1
Shiravade,Shiravade,Anganwadi name : ANGANWADI 184,45089,33,3,0,0,0.5,7.2,700,158,78,1.2,5.31,2.12,258,0.04,927,1
Shiravade,Shiravade,Anganwadi name : anganwadi 186,45089,33,2,0,0,0.5,7.3,510,98,84,1,43.73,4,310,0.09,800,1
Shirgaon,Shirgaon,"Source Type : Open Well, location : NEAR TARALI RIVER",45085,25,2,0,0,0.5,7.3,383,140,52,0.51,7.08,0.79,160,0.12,509,1
Shirgaon,Shirgaon,", location : Location : SAPAT YADAV SHOP [ Source type : Deep Tubewell ] [ schemeId : 6313916, scheme name : SAPAT YADAV SHOP, Type : Handpump ]",45085,25,2,0,0,0.5,7.3,386,100,48,0.65,4.98,1.44,104,0.08,7.3,1
Shirgaon,Shirgaon,", location : Location : Bhairavnath Mandir [ Source type : Deep Tubewell ] [ schemeId : 6313919, scheme name : Bhairavnath Mandir, Type : Handpump ]",45085,25,2,0,0,0.5,7.3,350,100,80,0.35,3.24,,112,0.13,464,1
Shirgaon,Shirgaon,", location : Location : GAYAVAD VASTI [ Source type : Deep Tubewell ] [ schemeId : 6313918, scheme name : GAYAVAD VASTI, Type : Handpump ]",45085,25,2,0,0,0.5,7.3,386,100,48,0.65,4.98,1.44,104,0.08,512,1
Shirgaon,Shirgaon,", location : Location : ZP SCHOOL [ Source type : Deep Tubewell ] [ schemeId : 6313917, scheme name : ZP SCHOOL, Type : Handpump ]",45085,33,2,0,0,0.5,7.3,418,100,40,0.6,12.87,1.3,208,0.09,555,1
Shirgaon,Shirgaon,", location : Location : Shirgaon mala [ Source type : Deep Tubewell ] [ schemeId : 6313920, scheme name : Shirgaon mala, Type : Handpump ]",45085,25,2,0,0,0.5,7.3,368,72,48,0.42,20.02,0.79,192,0.12,488,1
Shirgaon,Shirgaon,", location : Location : TARLI RIVER [ Source type : Open Well ] [ schemeId : 6313915, scheme name : TARLI RIVER, Type : Handpump ]",45085,25,2,0,0,0.5,7.3,418,100,40,0.6,12.87,1.3,208,0.09,555,1
Shirgaon,Shirgaon,Anganwadi name : anganwadi 182,45085,33,2,0,0,0.5,7.3,383,140,52,0.51,7.08,0.79,160,0.12,509,1
Shirgaon,Shirgaon,Anganwadi name : Anganwadi-183,45085,33,2,0,0,0.5,7.3,418,100,40,0.6,12.87,1.3,208,0.09,555,1
Shirgaon,Shirgaon,School name : SWA SAINIK GAJANANRAO BANDOJI PATIL VIDYANIKET,45085,33,2,0,0,0.5,7.3,383,140,52,0.51,7.08,0.79,160,0.12,509,1
Shirgaon,Wazewadi,"Source Type : Open Well, location : WAJEWADI",45085,25,2,0,0,0.5,7.3,605,388,40,0.4,0.08,18,3,0.13,7.2,1
Shitalwadi,Shitalwadi,Individual house tap water Shankar Barge,45112,30,2,0,0,0.5,7.2,236,46,22,0.26,9.4,1.16,158,0.02,312,1
Shitalwadi,Shitalwadi,Individual house tap water Shivaji Doulat Yadav hose tap water,45112,30,3,0,0,0.5,7.2,236,46,22,0.26,9.4,1.16,158,0.02,312,1
Shitalwadi,Shitalwadi,"Source Type : River, location : in habitaiton",45112,30,3,0,0,0.5,7.2,250,58,26,0.11,11.6,0.1,142,0.08,330,1
Shitalwadi,Shitalwadi,Anganwadi name : Anganwadi,45112,30,3,0,0,0.5,7.2,250,58,26,0.11,11.6,0.1,142,0.08,330,1
Shivade,Shiwade,"Source Type : Open Well, location : IN HABITATION",45112,30,3,0,0,0.5,7.2,218,34,22,0.5,1.3,0.9,58,0.09,300,1
Shivade,Shiwade,Anganwadi name : anganwadi 189,45112,30,2,0,0,0.5,7.2,218,34,22,0.5,1.3,0.9,58,0.09,300,1
Shivade,Shiwade,Anganwadi name : Anganwadi New,45112,30,2,0,0,0.5,7.2,218,34,22,0.5,1.3,0.9,58,0.09,300,1
Shivade,Shiwade,School name : z.p.school,45112,30,2,0,0,0.5,7.2,218,34,22,0.5,1.3,0.9,58,0.09,300,1
Shivade,Shiwade,Individual house tap water Mahadev Parshuram Bhongale,45112,30,2,0,0,0.5,7.2,218,34,22,0.5,1.3,0.9,58,0.09,300,1
Shivade,Shiwade,Individual house tap water Nandkumar Vitthal Gavare,45112,30,2,0,0,0.5,7.2,218,34,22,0.5,1.3,0.9,58,0.09,300,1
Supane,Supane,"Source Type : Open Well, location : IN HABITATION",45079,34,2,0,0,0.6,7.4,476,80,48,0.12,33,5,284,0.06,743,1
Supane,Supane,"Source Type : Open Well, location : IN HABITATION",45079,34,2,0,0,0.6,7.3,500,52,40,0.2,12,5,392,0.08,781,1
Supane,Supane,"Source Type : Open Well, location : IN HABITATION",45079,34,2,0,0,0.6,7.2,291,52,36,0.52,31.64,2.39,104,0.11,386,1
Supane,Supane,"Source Type : Treated Surface Water, location : Koyana River",45079,34,2,0,0,0.6,7.4,468,84,56,0.56,18.33,2.66,248,0.13,600,1
Supane,Supane,"Source Type : Open Well, location : SUPANE 256",45079,34,2,0,0,0.6,7.5,630,96,92,0.26,22,4,404,0.06,745,1
Supane,Supane,Anganwadi name : ANGANWADI 256,45085,33,2,0,0,0.6,7.3,500,52,40,0.2,12,5,392,0.08,781,1
Supane,Supane,Anganwadi name : anganwadi 257,45086,34,3,0,0,0.6,7.2,291,52,36,0.52,31.64,2.39,104,0.11,386,1
Supane,Supane,Anganwadi name : anganwadi 258,45086,34,3,0,0,0.6,7.5,630,96,92,0.26,22,4,404,0.06,745,1
Supane,Supane,Anganwadi name : anganwadi 259,45086,34,3,0,0,0.6,7.4,476,80,48,0.12,33,5,284,0.06,743,1
Supane,Supane,Anganwadi name : anganwadi 260,45085,33,2,0,0,0.6,7.4,476,80,48,0.12,33,5,284,0.06,743,1
Supane,Supane,School name : SHREE KEDAR HIGH SCHOOL SUPANE,45090,34,2,0,0,0.6,7.3,500,52,40,0.2,12,5,392,0.08,781,1
Supane,Supane,School name : Z P SCHOOL,45090,34,2,0,0,0.6,7.2,291,52,36,0.52,31.64,2.39,104,0.11,386,1
Supane,Supane,Anganwadi name : anganwadi mini,45085,33,2,0,0,0.6,7.5,630,96,92,0.26,22,4,404,0.06,745,1
Supane,Supane,Individual house tap water Vijay Dadaram Mali,45085,33,2,0,0,0.6,7.5,630,96,92,0.26,22,4,404,0.06,745,1
Supane,Supane,Individual house tap water Bajarang Jagannatgh Mali,45085,33,2,0,0,0.6,7.2,291,52,36,0.52,31.64,2.39,104,0.11,386,1
Surli,Surli,"Source Type : Open Well, location : near gaothan",45184,34,0,0,0,0.2,7,197,34,33,0.001,0.12,0.9,211,0.06,309,1
Surli,Surli,"Source Type : Open Well, location : in habitaiton",45184,34,0,0,0,0.2,7,197,34,33,0.001,0.12,0.9,211,0.06,309,1
Talbid,Talbid,"Source Type : Open Well, location : NEAR SCHOOL",45121,30,3,0,0,0.5,7.2,330,66,38,0.3,35.6,0.6,182,0.02,520,1
Talbid,Talbid,", location : Location : CHAVAN VASTI [ Source type : Deep Tubewell ] [ schemeId : 4427879, scheme name : CHAVAN VASTI-TALBID BWHP, Type : Handpump ]",45121,30,3,0,0,0.5,7.1,312,62,34,0.3,28.1,0.8,186,0.04,492,1
Talbid,Talbid,", location : Location : Gat No. 264/B [ Source type : Open Well ] [ schemeId : 6313958, scheme name : Gat No. 264/B, Type : Handpump ]",45121,30,3,0,0,0.5,7.2,418,62,58,0.32,15.2,1.8,282,0.06,648,1
Talbid,Talbid,", location : Location : Beghar vasti [ Source type : Deep Tubewell ] [ schemeId : 6313959, scheme name : Beghar vasti, Type : Handpump ]",45121,30,3,0,0,0.5,7.3,400,58,46,0.34,16.6,1.5,210,0.08,528,1
Talbid,Talbid,", location : Location : near Baban Shivdas house [ Source type : Deep Tubewell ] [ schemeId : 6313962, scheme name : near Baban Shivdas house, Type : Handpump ]",45121,30,2,0,0,0.5,7.2,330,66,38,0.3,35.6,0.6,182,0.02,520,1
Talbid,Talbid,", location : Location : Ves [ Source type : Deep Tubewell ] [ schemeId : 6313961, scheme name : Ves, Type : Handpump ]",45121,30,2,0,0,0.5,7.2,418,62,58,0.32,15.2,1.8,282,0.06,648,1
Talbid,Talbid,Anganwadi name : anganwadi mini new,45121,30,3,0,0,0.5,7.2,418,62,58,0.32,15.2,1.8,282,0.06,648,1
Talbid,Talbid,"Source Type : Open Well, location : North side of viallge",45121,30,2,0,0,0.5,7.3,400,58,46,0.34,16.6,1.5,210,0.08,528,1
Talgaon,Talgaon,Individual house tap water ASHOK CHAVAN,45141,26,0,0,0,0.2,7.2,258,54,26,0.12,36,2.6,102,0.06,342,1
Talgaon,Talgaon,"Source Type : Open Well, location : BANK OF RIVER MAND",45097,33,2,0,0,0.4,7.3,422,82,42,0.16,21.6,2.8,234,0.06,560,1
Talgaon,Talgaon,"Source Type : Open Well, location : GAOTHAN 1",45097,33,2,0,0,0.4,7.2,248,90,42,0.14,23.3,0.6,94,0.08,332,1
Talgaon,Talgaon,"Source Type : Open Well, location : in habitaiton",45097,33,3,0,0,0.4,7.4,1061,130,54,0.16,38.2,0.4,254,0.06,774,1
Talgaon,Talgaon,School name : z.p.school,45097,33,3,0,0,0.4,7.3,590,82,78,0.2,45,3.8,340,0.08,786,1
Talgaon,Talgaon,Anganwadi name : anganwadi,45097,33,2,0,0,0.4,7.2,248,90,42,0.14,23.3,0.6,94,0.08,332,1
Tambve,Tambve,"Source Type : Open Well, location : IN HABITATION",45079,34,2,0,0,0.8,7,93,16,20,0,11.11,1,44,0.04,145,1
Tambve,Tambve,"Source Type : Open Well, location : TAMBAVE",45079,34,2,0,0,0.8,7.3,463,84,104,0,40.26,1,212,0.13,722,1
Tambve,Tambve,School name : SWA. SAI. ANNA BALA PATIL VID.TAMBVE,45079,34,2,0,0,0.8,7.3,463,84,104,0,40.26,1,212,0.13,722,1
Tambve,Tambve,Anganwadi name : ANGANWADI 276,45079,34,2,0,0,0.8,7,93,16,20,0,11.11,1,44,0.04,145,1
Tambve,Tambve,Individual house tap water chabutai daji patil,45079,34,2,0,0,0.8,7,93,16,20,0,11.11,1,44,0.04,145,1
Tambve,Tambve,Individual house tap water sampat dagadu karande,45079,34,2,0,0,0.8,7.3,463,84,104,0,40.26,1,212,0.13,722,1
Tarukh,Tarukh,"Others, location : Anganwadi Tarukh 268",45190,26,0,0,0,0.5,7.3,374,34,33,0.001,0.12,0.9,186,0.06,211,1
Tarukh,Tarukh,"Source Type : Open Well, location : NEAR GAOTHAN",45142,33,0,0,0,0.4,7,160,44,33,0.001,0.12,0.9,211,0.012,154,1
Tarukh,Tarukh,"PrivateTube well / Bore well / Well, location : Khadakwadi gov open well",45142,32,0,0,0,0.4,7,160,42,33,0.001,0.12,0.9,62,0.012,154,1
Tarukh,Tarukh,"PrivateTube well / Bore well / Well, location : kadhane road najik open well",45142,32,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.012,466,1
Tarukh,Tarukh,"Others, location : gavthan sarvjanik taki tap water",45142,32,0,0,0,0.4,7,160,34,33,0.001,0.12,7,211,0.012,154,1
Taswade,Taswade,"Source Type : Open Well, location : near Maruti Mandir",45036,,,0,,,,,,,,,,,,,0
Taswade,Taswade,"Source Type : Deep Tubewell, location : near Dnyaneshwar Mandir",45036,,,0,,,,,,,,,,,,,0
Taswade,Taswade,"Source Type : Deep Tubewell, location : Magas vasti",45036,,,0,,,,,,,,,,,,,0
Taswade,Taswade,"Source Type : Deep Tubewell, location : new Beghar vasti",45036,,,0,,,,,,,,,,,,,0
Taswade,Taswade,"Source Type : Deep Tubewell, location : BEGHAR WASTI DUAL PUMP ON SOLAR ENERGY",45036,,,0,,,,,,,,,,,,,0
Taswade,Taswade,"Source Type : Deep Tubewell, location : near Pisal house",45036,,,0,,,,,,,,,,,,,0
Taswade,Taswade,"Source Type : Open Well, location : near Maruti Mandir",45092,34,2,0,0,0.2,7.1,58,36,28,0.12,0.03,0.74,44,0.11,91,1
Taswade,Taswade,", location : Location : Magas vasti [ Source type : Deep Tubewell ] [ schemeId : 6313991, scheme name : Magas vasti, Type : Handpump ]",45092,34,2,0,0,0.2,7.2,54,32,32,0.12,0.06,1.19,52,0.1,85,1
Taswade,Taswade,", location : Location : near Dnyaneshwar Mandir [ Source type : Deep Tubewell ] [ schemeId : 6313990, scheme name : near Dnyaneshwar Mandir, Type : Handpump ]",45092,34,2,0,0,0.2,7.2,583,88,84,0.13,10.49,0.77,196,0.07,715,1
Taswade,Taswade,", location : Location : near Pisal house [ Source type : Deep Tubewell ] [ schemeId : 6313992, scheme name : near Pisal house, Type : Handpump ]",45092,34,2,0,0,0.2,7.2,181,40,36,0.07,4,1.5,100,0.08,282,1
Taswade,Taswade,", location : Location : new Beghar vasti [ Source type : Deep Tubewell ] [ schemeId : 6313994, scheme name : new Beghar vasti, Type : Handpump ]",45092,34,2,0,0,0.5,7.2,238,44,32,0.09,9.45,0.53,84,0.06,315,1
Taswade,Taswade,", location : Location : Shinde vasti [ Source type : Deep Tubewell ] [ schemeId : 6313993, scheme name : Shinde vasti, Type : Handpump ]",45092,34,2,0,0,0.5,7.2,566,104,76,0.14,6.42,0.71,152,0.09,750,1
Tembhu,Tembhu,"Source Type : Open Well, location : NEAR NALA",45070,34,0,0,0,0.6,7.2,599,48,60,0.18,25.5,2,360,0.16,937,1
Tulsan,Tulsan,Individual house tap water DIPALI VIR,45175,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Tulsan,Tulsan,Individual house tap water VARSHA VIR,45175,27,0,0,0,0.4,7.1,374,34,33,0.001,0.12,0.9,211,0.02,211,1
Tulsan,Tulsan,"Source Type : Open Well, location : near gaothan",45097,33,3,0,0,0.4,7.2,296,56,36,0.11,20.6,2.1,96,0.04,392,1
Tulsan,Tulsan,"Others, location : KALAKICHE BET",45097,33,2,0,0,0.4,7.33,292,58,38,0.12,21.6,2.2,94,0.06,394,1
Tulsan,Tulsan,"Source Type : Open Well, location : Near Latkewadi Perculation Tank",45097,33,2,0,0,0.4,7.14,258,58,30,0.11,1.6,3.6,100,0.06,342,1
Tulsan,Tulsan,"Others, location : BOUDH VASTI",45097,33,2,0,0,0.4,7.5,1304,138,178,0.18,55.6,3.12,420,0.08,1730,1
Tulsan,Tulsan,"Others, location : Z. P. SCHOOL",45097,33,2,0,0,0.4,7.33,292,58,38,0.12,21.6,2.2,94,0.06,394,1
Tulsan,Tulsan,School name : Z P SCHOOL,45097,33,2,0,0,0.4,7.14,258,58,30,0.11,1.6,3.6,100,0.06,342,1
Tulsan,Tulsan,Anganwadi name : anganwadi 273,45097,33,2,0,0,0.4,7.33,292,58,38,0.12,21.6,2.2,94,0.06,394,1
Umbraj,Umbraj,Anganwadi name : anganwadi -207,45121,30,3,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,Anganwadi name : anganwadi -210,45121,30,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,Anganwadi name : anganwadi -211,45121,30,2,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,0.06,372,1
Umbraj,Umbraj,Anganwadi name : anganwadi -212,45121,30,2,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,Anganwadi name : anganwadi -213,45121,30,3,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,,1
Umbraj,Umbraj,Anganwadi name : anganwadi -214,45121,30,3,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,Anganwadi name : anganwadi -215,45121,30,2,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,Anganwadi name : ANGANWADI 206,45121,30,3,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,Anganwadi name : Anganwadi 203,45121,30,3,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,0.06,372,1
Umbraj,Umbraj,Anganwadi name : Anganwadi 204,45121,30,3,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,Anganwadi name : Anganwadi 202,45121,30,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,Anganwadi name : anganwadi -216,45121,30,2,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,Anganwadi name : Anganwadi 208,45121,30,3,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,0.06,372,1
Umbraj,Umbraj,Anganwadi name : Anganwadi Hjaremala,45121,30,2,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,0.06,372,1
Umbraj,Umbraj,Anganwadi name : anganwadi KrushnaAppartment,45121,30,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,Anganwadi name : Anganwadi Bhoudhvasti,45121,30,3,0,0,,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,Anganwadi name : ANGANWADI Choreroad,45121,30,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,School name : YASHWANTRAO JADHAV VIDYALAYA UMBRAJ,45121,30,3,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,0.06,372,1
Umbraj,Umbraj,School name : Z.P.PS.UMBRAJ(GIRLS),45121,30,3,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,Public tap water location : -----,45121,30,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,School name : ROYAL PUBLIC SCHOOL UMBRAJ,45121,30,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,School name : ADARSH VIDYAMANDIR UMBRAJ (KRISHNANAGAR),45121,30,2,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,School name : HOLY CONVENT ENGLISH MEDIUM SCHOOL UMBRAJ,45121,30,2,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,0.06,372,1
Umbraj,Umbraj,School name : JAGRUTI PS.ASHRAMSHALA,45121,30,3,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,School name : MAHATMA GANDHI VIDYALAYA UMBRAJ,45121,30,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,School name : SMT.RUKMINI PANDURANGKADAM VID,45121,30,3,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,0.06,372,1
Umbraj,Umbraj,School name : GLOBAL ENGLISH MEDIUM SCHOOL UMBRAJ,45121,30,3,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,Anganwadi name : anganwadi -209,45112,30,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,Individual house tap water tukaram kambale,45112,30,2,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,158,372,1
Umbraj,Umbraj,Individual house tap water santosh salunkhe house tap water,45112,30,2,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,,398,1
Umbraj,Umbraj,School name : Z P SCHOOL BOYS,45112,30,2,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Umbraj,Umbraj,"Source Type : Infiltration well, location : Umbraj",45089,33,2,0,0,0.5,7.2,282,58,22,0.4,2.09,2.6,158,0.06,372,1
Umbraj,Umbraj,", location : Location : Rest house [ Source type : Deep Tubewell ] [ schemeId : 6314037, scheme name : Rest house, Type : Handpump ]",45089,33,2,0,0,0.5,7.3,552,122,78,0.32,12.5,2,126,0.06,730,1
Umbraj,Umbraj,", location : Location : Dombare vasti [ Source type : Deep Tubewell ] [ schemeId : 6314025, scheme name : Dombare vasti, Type : Handpump ]",45089,33,2,0,0,0.5,7.2,301,84,40,0.4,22.6,3.2,170,0.06,398,1
Undale,UNDALE,Individual house tap water NANDINI SAPKAL ( UNDALE),45175,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Undale,UNDALE,Individual house tap water USHA JANGAM ( UNDALE),45175,26,0,0,0,0.5,7.4,380,42,33,0.001,0.12,0.9,296,0.06,210,1
Undale,UNDALE,Individual house tap water VAISHALI SHEWALE ( SHEWALEWADI),45175,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,186,0.02,368,1
Undale,UNDALE,Individual house tap water LALASO SHEWALE ( SHEWALEWADI),45175,32,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,154,1
Undale,UNDALE,"Others, location : SHEWALEWADI NO.1 UNDALE",45230,28,0,0,0,0.5,7.4,521,40,60,0.8,42.4,1.2,320,0.06,924,1
Undale,UNDALE,"Source Type : River, location : in habitaiton",45097,33,2,0,0,0.07,7.41,674,162,62,0.22,39.86,2.6,386,0.09,898,1
Undale,UNDALE,"Others, location : MARUTI MANDIR UNDALE",45097,33,2,0,0,0.35,7.31,824,130,98,0.3,34.6,2.9,418,0.08,1096,1
Undale,UNDALE,"Others, location : NEAR PATIL HOUSE HAND PUMP",45097,33,3,0,0,0.35,7.31,824,130,98,0.3,33.6,2.9,418,0.08,1096,1
Undale,UNDALE,"Others, location : GOSAVI VASTI",45097,33,3,0,0,0.42,7.59,566,130,54,0.2,25.4,0.7,314,0.09,756,1
Undale,UNDALE,"Others, location : HAND PUMP GOSAVI VASTI",45097,33,3,0,0,0.01,7.29,444,110,70,0.16,11.14,6.4,234,0.1,590,1
Undale,UNDALE,"Source Type : Deep Tubewell, location : near gaothan",45097,33,3,0,0,0.4,7.4,658,178,66,0.26,26.4,2.8,366,0.02,872,1
Undale,UNDALE,"Others, location : BEGHAR VASTI",45097,33,3,0,0,0.4,7.4,628,138,70,0.2,2.8,3.8,378,0.02,832,1
Undale,UNDALE,School name : SWA. DADASAHEB UNDALKAR VIDYALAYA UNDALE,45097,33,2,0,0,0.07,7.41,674,162,62,0.22,39.86,2.6,386,0.09,898,1
Undale,UNDALE,"Others, location : SHEWALEWADI NO.1 Z. P. SCHOOL",45097,33,3,0,0,0.4,7.4,658,178,66,0.26,26.4,2.8,366,0.02,872,1
Uttar Koparde,Uttar Koparde,Individual house tap water Kiran Nana Gorad,45089,33,2,0,0,0.5,7.1,468,80,40,0.16,38.08,1.08,232,0.04,630,1
Uttar Koparde,Uttar Koparde,Individual house tap water Prashant Balkrushna Yadav,45089,33,2,0,0,0.5,7.1,470,82,42,0.18,38.1,1.1,234,0.04,630,1
Uttar Koparde,Uttar Koparde,"Source Type : Deep Tubewell, location : IN HABITATION",45089,33,3,0,0,0.5,7.4,834,130,98,0.12,50,7,330,0.06,1304,1
Uttar Koparde,Uttar Koparde,"Others, location : Near Z P School",45089,33,2,0,0,0.5,7.1,470,82,42,0.18,38.1,1.1,234,0.04,630,1
Uttar Koparde,Uttar Koparde,Anganwadi name : ANGANWADI 287,45089,33,3,0,0,0.5,7.1,468,80,40,0.16,38.08,1.08,232,0.04,630,1
Uttar Koparde,Uttar Koparde,Anganwadi name : ANGANWADI 10,45089,33,2,0,0,0.5,7.1,470,82,42,0.18,38.1,1.1,234,0.04,630,1
Uttar Koparde,Uttar Koparde,School name : YADAVWADI,45089,33,2,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Uttar Tambwe,Uttar Tambwe,"Source Type : Open Well, location : IN HABITATION",45079,34,2,0,0,0.8,7.3,434,160,52,0.09,43.94,7,52,0.1,678,1
Uttar Tambwe,Uttar Tambwe,School name : z.p.school,45079,34,2,0,0,0.8,7.3,434,160,52,0.1,43.94,7,52,0.1,678,1
Uttar Tambwe,Uttar Tambwe,Anganwadi name : anganwadi,45079,34,2,0,0,0.8,7.3,463,84,104,0,40.26,1,212,0.13,722,1
Uttar Tambwe,Uttar Tambwe,Individual house tap water vikas pandurang patil,45079,34,2,0,0,0.8,7.3,434,160,52,0.15,43.94,7,52,0.1,678,1
Uttar Tambwe,Uttar Tambwe,Individual house tap water vilas shjankar chavan,45079,34,2,0,0,0.8,7.3,434,160,52,0.16,43.94,7,52,0.1,678,1
Vadgaon Umbraj,Wadgaon-umbraj,", location : Location : NEAR RIVER [ Source type : Open Well ] [ schemeId : 6314058, scheme name : NEAR RIVER, Type : Handpump ]",45085,33,2,0,0,0.5,7.3,373,24,36,0.24,24.66,3.2,244,0.11,582,1
Vadgaon Umbraj,Wadgaon-umbraj,", location : Location : VINAYK KADAM WADA [ Source type : Deep Tubewell ] [ schemeId : 6314061, scheme name : VINAYK KADAM WADA, Type : Handpump ]",45092,34,2,0,0,0.6,7.2,113,20,44,0.1,32.78,0.75,36,0.1,177,1
Vadgaon Umbraj,Wadgaon-umbraj,", location : Location : ZP SCHOOL [ Source type : Deep Tubewell ] [ schemeId : 6314060, scheme name : ZP SCHOOL, Type : Handpump ]",45085,33,2,0,0,0.5,7.3,373,24,36,0.33,25,3,244,0.11,582,1
Vadgaon Umbraj,Wadgaon-umbraj,", location : Location : Nandiwale vasti [ Source type : Deep Tubewell ] [ schemeId : 6314062, scheme name : Nandiwale vasti, Type : Handpump ]",45092,34,2,0,0,0.6,7.2,470,80,76,0.1,23.58,1.49,156,0.1,735,1
Vadgaon Umbraj,Wadgaon-umbraj,", location : Location : BEGHER VASTI [ Source type : Deep Tubewell ] [ schemeId : 6314059, scheme name : BEGHER VASTI, Type : Handpump ]",45092,34,2,0,0,0.6,7.16,129,48,16,0.07,0.11,0.44,40,0.11,206,1
Vadgaon Umbraj,Wadgaon-umbraj,", location : Location : RATALWADI [ Source type : Deep Tubewell ] [ schemeId : 4427946, scheme name : RATALWADI-VADGAON UMBRAJ BWHP, Type : Handpump ]",45092,34,2,0,0,0.6,7.2,37,8,8,0.1,23.58,0.61,20,0.1,57,1
